date,channel,geo,spend
2025-08-18,Meta,US,395.22
2025-08-18,Meta,UK,287.53
2025-08-18,Google,UA,152.71
2025-08-18,Google,PL,190.38
2025-08-18,Google,DE,228.42
2025-08-18,Google,US,243.04
2025-08-18,Google,UK,188.38
2025-08-18,TikTok,UA,154.44
2025-08-18,TikTok,PL,229.73
2025-08-18,TikTok,DE,299.02
2025-08-18,TikTok,US,250.02
2025-08-18,TikTok,UK,319.85
2025-08-18,Email,UA,22.82
2025-08-18,Email,PL,27.12
2025-08-18,Email,DE,43.97
2025-08-18,Email,US,51.27
2025-08-18,Email,UK,52.14
2025-08-19,Meta,UA,154.05
2025-08-19,Meta,PL,243.77
2025-08-19,Meta,DE,337.81
2025-08-19,Meta,US,434.6
2025-08-19,Meta,UK,244.36
2025-08-19,Google,UA,117.7
2025-08-19,Google,PL,148.86
2025-08-19,Google,DE,211.42
2025-08-19,Google,US,298.72
2025-08-19,Google,UK,196.73
2025-08-19,TikTok,UA,174.6
2025-08-19,TikTok,PL,154.16
2025-08-19,TikTok,DE,351.36
2025-08-19,TikTok,US,337.04
2025-08-19,TikTok,UK,323.56
2025-08-19,Email,UA,20.97
2025-08-19,Email,PL,35.04
2025-08-19,Email,DE,20.91
2025-08-19,Email,US,47.38
2025-08-19,Email,UK,40.41
2025-08-20,Meta,UA,147.6
2025-08-20,Meta,PL,280.96
2025-08-20,Meta,DE,214.53
2025-08-20,Meta,US,394.35
2025-08-20,Meta,UK,317.14
2025-08-20,Google,UA,154.61
2025-08-20,Google,PL,140.47
2025-08-20,Google,DE,169.67
2025-08-20,Google,US,321.58
2025-08-20,Google,UK,247.0
2025-08-20,TikTok,UA,130.61
2025-08-20,TikTok,PL,201.24
2025-08-20,TikTok,DE,290.56
2025-08-20,TikTok,US,429.76
2025-08-20,TikTok,UK,283.46
2025-08-20,Email,UA,13.12
2025-08-20,Email,PL,31.33
2025-08-20,Email,DE,27.98
2025-08-20,Email,US,33.05
2025-08-20,Email,UK,24.74
2025-08-21,Meta,UA,185.43
2025-08-21,Meta,PL,210.74
2025-08-21,Meta,DE,241.66
2025-08-21,Meta,US,440.69
2025-08-21,Meta,UK,333.6
2025-08-21,Google,UA,164.8
2025-08-21,Google,PL,123.28
2025-08-21,Google,DE,192.4
2025-08-21,Google,US,197.34
2025-08-21,Google,UK,219.55
2025-08-21,TikTok,UA,164.93
2025-08-21,TikTok,PL,248.24
2025-08-21,TikTok,DE,273.27
2025-08-21,TikTok,US,413.49
2025-08-21,TikTok,UK,363.56
2025-08-21,Email,UA,32.68
2025-08-21,Email,PL,26.94
2025-08-21,Email,DE,29.42
2025-08-21,Email,US,49.67
2025-08-21,Email,UK,35.65
2025-08-22,Meta,UA,209.12
2025-08-22,Meta,PL,195.69
2025-08-22,Meta,DE,227.32
2025-08-22,Meta,US,315.28
2025-08-22,Meta,UK,338.5
2025-08-22,Google,UA,119.75
2025-08-22,Google,PL,141.12
2025-08-22,Google,DE,261.27
2025-08-22,Google,US,226.29
2025-08-22,Google,UK,230.27
2025-08-22,TikTok,UA,193.97
2025-08-22,TikTok,PL,165.33
2025-08-22,TikTok,DE,295.51
2025-08-22,TikTok,US,305.67
2025-08-22,TikTok,UK,371.45
2025-08-22,Email,UA,18.65
2025-08-22,Email,PL,32.3
2025-08-22,Email,DE,42.52
2025-08-22,Email,US,55.49
2025-08-22,Email,UK,43.09
2025-08-23,Meta,UA,153.63
2025-08-23,Meta,PL,185.63
2025-08-23,Meta,DE,327.98
2025-08-23,Meta,US,302.6
2025-08-23,Meta,UK,246.79
2025-08-23,Google,UA,138.88
2025-08-23,Google,PL,137.25
2025-08-23,Google,DE,163.17
2025-08-23,Google,US,203.59
2025-08-23,Google,UK,209.75
2025-08-23,TikTok,UA,169.93
2025-08-23,TikTok,PL,231.68
2025-08-23,TikTok,DE,321.66
2025-08-23,TikTok,US,406.37
2025-08-23,TikTok,UK,309.5
2025-08-23,Email,UA,21.4
2025-08-23,Email,PL,31.25
2025-08-23,Email,DE,43.82
2025-08-23,Email,US,48.61
2025-08-23,Email,UK,37.85
2025-08-24,Meta,UA,133.95
2025-08-24,Meta,PL,158.75
2025-08-24,Meta,DE,283.75
2025-08-24,Meta,US,380.83
2025-08-24,Meta,UK,330.01
2025-08-24,Google,UA,120.38
2025-08-24,Google,PL,204.05
2025-08-24,Google,DE,177.44
2025-08-24,Google,US,313.53
2025-08-24,Google,UK,227.21
2025-08-24,TikTok,UA,154.59
2025-08-24,TikTok,PL,246.72
2025-08-24,TikTok,DE,291.78
2025-08-24,TikTok,US,394.13
2025-08-24,TikTok,UK,325.04
2025-08-24,Email,UA,22.03
2025-08-24,Email,PL,43.83
2025-08-24,Email,DE,43.13
2025-08-24,Email,US,54.12
2025-08-24,Email,UK,42.02
2025-08-25,Meta,UA,191.99
2025-08-25,Meta,PL,226.04
2025-08-25,Meta,DE,252.87
2025-08-25,Meta,US,324.95
2025-08-25,Meta,UK,293.14
2025-08-25,Google,UA,69.63
2025-08-25,Google,PL,164.52
2025-08-25,Google,DE,177.3
2025-08-25,Google,US,351.65
2025-08-25,Google,UK,229.6
2025-08-25,TikTok,UA,139.25
2025-08-25,TikTok,PL,219.78
2025-08-25,TikTok,DE,224.52
2025-08-25,TikTok,US,402.48
2025-08-25,TikTok,UK,337.54
2025-08-25,Email,UA,26.35
2025-08-25,Email,PL,24.73
2025-08-25,Email,DE,35.06
2025-08-25,Email,US,37.17
2025-08-25,Email,UK,46.73
2025-08-26,Meta,UA,175.84
2025-08-26,Meta,PL,225.14
2025-08-26,Meta,DE,251.75
2025-08-26,Meta,US,369.8
2025-08-26,Meta,UK,397.02
2025-08-26,Google,UA,117.04
2025-08-26,Google,PL,162.4
2025-08-26,Google,DE,159.22
2025-08-26,Google,US,225.8
2025-08-26,Google,UK,232.86
2025-08-26,TikTok,UA,210.4
2025-08-26,TikTok,PL,211.76
2025-08-26,TikTok,DE,259.77
2025-08-26,TikTok,US,343.5
2025-08-26,TikTok,UK,290.92
2025-08-26,Email,UA,23.39
2025-08-26,Email,PL,21.78
2025-08-26,Email,DE,43.88
2025-08-26,Email,US,42.16
2025-08-26,Email,UK,46.9
2025-08-27,Meta,UA,127.43
2025-08-27,Meta,PL,232.27
2025-08-27,Meta,DE,284.04
2025-08-27,Meta,US,367.77
2025-08-27,Meta,UK,248.69
2025-08-27,Google,UA,128.86
2025-08-27,Google,PL,128.02
2025-08-27,Google,DE,184.99
2025-08-27,Google,US,317.74
2025-08-27,Google,UK,264.08
2025-08-27,TikTok,UA,172.95
2025-08-27,TikTok,PL,186.07
2025-08-27,TikTok,DE,304.44
2025-08-27,TikTok,US,370.89
2025-08-27,TikTok,UK,210.96
2025-08-27,Email,UA,25.53
2025-08-27,Email,PL,28.39
2025-08-27,Email,DE,43.27
2025-08-27,Email,US,39.02
2025-08-27,Email,UK,23.25
2025-08-28,Meta,UA,168.41
2025-08-28,Meta,PL,217.02
2025-08-28,Meta,DE,185.65
2025-08-28,Meta,US,287.78
2025-08-28,Meta,UK,488.41
2025-08-28,Google,UA,116.61
2025-08-28,Google,PL,180.67
2025-08-28,Google,DE,172.2
2025-08-28,Google,US,181.22
2025-08-28,Google,UK,221.89
2025-08-28,TikTok,UA,164.43
2025-08-28,TikTok,PL,206.36
2025-08-28,TikTok,DE,265.5
2025-08-28,TikTok,US,387.61
2025-08-28,TikTok,UK,311.78
2025-08-28,Email,UA,17.66
2025-08-28,Email,PL,31.12
2025-08-28,Email,DE,24.54
2025-08-28,Email,US,32.85
2025-08-28,Email,UK,47.04
2025-08-29,Meta,UA,175.46
2025-08-29,Meta,PL,203.8
2025-08-29,Meta,DE,195.78
2025-08-29,Meta,US,302.14
2025-08-29,Meta,UK,283.7
2025-08-29,Google,UA,92.44
2025-08-29,Google,PL,138.67
2025-08-29,Google,DE,217.72
2025-08-29,Google,US,341.33
2025-08-29,Google,UK,212.16
2025-08-29,TikTok,UA,197.64
2025-08-29,TikTok,PL,157.13
2025-08-29,TikTok,DE,305.2
2025-08-29,TikTok,US,319.8
2025-08-29,TikTok,UK,338.54
2025-08-29,Email,UA,21.21
2025-08-29,Email,PL,36.16
2025-08-29,Email,DE,29.77
2025-08-29,Email,US,53.2
2025-08-29,Email,UK,39.16
2025-08-30,Meta,UA,155.66
2025-08-30,Meta,PL,199.22
2025-08-30,Meta,DE,216.14
2025-08-30,Meta,US,342.33
2025-08-30,Meta,UK,294.1
2025-08-30,Google,UA,128.67
2025-08-30,Google,PL,160.83
2025-08-30,Google,DE,223.5
2025-08-30,Google,US,311.74
2025-08-30,Google,UK,189.38
2025-08-30,TikTok,UA,201.68
2025-08-30,TikTok,PL,179.12
2025-08-30,TikTok,DE,301.29
2025-08-30,TikTok,US,413.22
2025-08-30,TikTok,UK,227.08
2025-08-30,Email,UA,22.55
2025-08-30,Email,PL,26.21
2025-08-30,Email,DE,30.4
2025-08-30,Email,US,60.6
2025-08-30,Email,UK,36.61
2025-08-31,Meta,UA,138.52
2025-08-31,Meta,PL,208.74
2025-08-31,Meta,DE,284.74
2025-08-31,Meta,US,334.56
2025-08-31,Meta,UK,366.93
2025-08-31,Google,UA,135.56
2025-08-31,Google,PL,107.02
2025-08-31,Google,DE,176.0
2025-08-31,Google,US,238.61
2025-08-31,Google,UK,249.42
2025-08-31,TikTok,UA,107.53
2025-08-31,TikTok,PL,350.87
2025-08-31,TikTok,DE,298.23
2025-08-31,TikTok,US,379.64
2025-08-31,TikTok,UK,396.23
2025-08-31,Email,UA,33.81
2025-08-31,Email,PL,33.35
2025-08-31,Email,DE,41.34
2025-08-31,Email,US,48.65
2025-08-31,Email,UK,40.15
2025-09-01,Meta,UA,167.06
2025-09-01,Meta,PL,201.67
2025-09-01,Meta,DE,252.73
2025-09-01,Meta,US,305.84
2025-09-01,Meta,UK,333.42
2025-09-01,Google,UA,103.38
2025-09-01,Google,PL,186.29
2025-09-01,Google,DE,218.57
2025-09-01,Google,US,308.04
2025-09-01,Google,UK,236.68
2025-09-01,TikTok,UA,341.02
2025-09-01,TikTok,PL,321.9
2025-09-01,TikTok,DE,246.18
2025-09-01,TikTok,US,437.98
2025-09-01,TikTok,UK,326.27
2025-09-01,Email,UA,20.99
2025-09-01,Email,PL,25.46
2025-09-01,Email,DE,42.8
2025-09-01,Email,US,47.77
2025-09-01,Email,UK,55.71
2025-09-02,Meta,UA,217.65
2025-09-02,Meta,PL,299.65
2025-09-02,Meta,DE,245.32
2025-09-02,Meta,US,424.84
2025-09-02,Meta,UK,378.75
2025-09-02,Google,UA,128.55
2025-09-02,Google,PL,156.65
2025-09-02,Google,DE,293.93
2025-09-02,Google,US,312.54
2025-09-02,Google,UK,291.53
2025-09-02,TikTok,UA,169.04
2025-09-02,TikTok,PL,202.34
2025-09-02,TikTok,DE,277.99
2025-09-02,TikTok,US,410.73
2025-09-02,TikTok,UK,300.54
2025-09-02,Email,UA,25.16
2025-09-02,Email,PL,23.91
2025-09-02,Email,DE,32.37
2025-09-02,Email,US,60.93
2025-09-02,Email,UK,52.17
2025-09-03,Meta,UA,169.6
2025-09-03,Meta,PL,194.83
2025-09-03,Meta,DE,237.71
2025-09-03,Meta,US,364.66
2025-09-03,Meta,UK,379.58
2025-09-03,Google,UA,165.46
2025-09-03,Google,PL,164.61
2025-09-03,Google,DE,178.75
2025-09-03,Google,US,314.82
2025-09-03,Google,UK,224.18
2025-09-03,TikTok,UA,178.54
2025-09-03,TikTok,PL,319.89
2025-09-03,TikTok,DE,357.44
2025-09-03,TikTok,US,432.11
2025-09-03,TikTok,UK,289.52
2025-09-03,Email,UA,26.18
2025-09-03,Email,PL,39.23
2025-09-03,Email,DE,37.01
2025-09-03,Email,US,68.87
2025-09-03,Email,UK,59.06
2025-09-04,Meta,UA,245.54
2025-09-04,Meta,PL,247.22
2025-09-04,Meta,DE,317.9
2025-09-04,Meta,US,503.06
2025-09-04,Meta,UK,366.35
2025-09-04,Google,UA,127.92
2025-09-04,Google,PL,166.04
2025-09-04,Google,DE,229.65
2025-09-04,Google,US,237.81
2025-09-04,Google,UK,253.38
2025-09-04,TikTok,UA,238.77
2025-09-04,TikTok,PL,169.86
2025-09-04,TikTok,DE,405.98
2025-09-04,TikTok,US,514.03
2025-09-04,TikTok,UK,335.09
2025-09-04,Email,UA,27.79
2025-09-04,Email,PL,32.42
2025-09-04,Email,DE,49.41
2025-09-04,Email,US,64.45
2025-09-04,Email,UK,36.37
2025-09-05,Meta,UA,202.29
2025-09-05,Meta,PL,225.5
2025-09-05,Meta,DE,290.3
2025-09-05,Meta,US,342.09
2025-09-05,Meta,UK,462.99
2025-09-05,Google,UA,168.82
2025-09-05,Google,PL,157.56
2025-09-05,Google,DE,173.02
2025-09-05,Google,US,279.88
2025-09-05,Google,UK,281.15
2025-09-05,TikTok,UA,204.66
2025-09-05,TikTok,PL,315.76
2025-09-05,TikTok,DE,355.06
2025-09-05,TikTok,US,500.08
2025-09-05,TikTok,UK,386.06
2025-09-05,Email,UA,19.62
2025-09-05,Email,PL,31.28
2025-09-05,Email,DE,47.93
2025-09-05,Email,US,53.5
2025-09-05,Email,UK,51.24
2025-09-06,Meta,UA,171.85
2025-09-06,Meta,PL,194.41
2025-09-06,Meta,DE,279.72
2025-09-06,Meta,US,412.31
2025-09-06,Meta,UK,300.37
2025-09-06,Google,UA,134.18
2025-09-06,Google,PL,152.0
2025-09-06,Google,DE,269.1
2025-09-06,Google,US,284.51
2025-09-06,Google,UK,337.71
2025-09-06,TikTok,UA,258.09
2025-09-06,TikTok,PL,248.35
2025-09-06,TikTok,DE,256.87
2025-09-06,TikTok,US,288.53
2025-09-06,TikTok,UK,279.27
2025-09-06,Email,UA,19.68
2025-09-06,Email,PL,41.52
2025-09-06,Email,DE,40.43
2025-09-06,Email,US,57.92
2025-09-06,Email,UK,31.38
2025-09-07,Meta,UA,146.7
2025-09-07,Meta,PL,274.51
2025-09-07,Meta,DE,301.15
2025-09-07,Meta,US,379.8
2025-09-07,Meta,UK,374.17
2025-09-07,Google,UA,187.93
2025-09-07,Google,PL,172.98
2025-09-07,Google,DE,222.76
2025-09-07,Google,US,310.58
2025-09-07,Google,UK,399.92
2025-09-07,TikTok,UA,134.32
2025-09-07,TikTok,PL,284.98
2025-09-07,TikTok,DE,301.7
2025-09-07,TikTok,US,465.11
2025-09-07,TikTok,UK,323.38
2025-09-07,Email,UA,24.98
2025-09-07,Email,PL,36.83
2025-09-07,Email,DE,69.35
2025-09-07,Email,US,62.45
2025-09-07,Email,UK,40.17
2025-09-08,Meta,UA,168.63
2025-09-08,Meta,PL,215.66
2025-09-08,Meta,DE,207.01
2025-09-08,Meta,US,367.5
2025-09-08,Meta,UK,385.66
2025-09-08,Google,UA,111.31
2025-09-08,Google,PL,217.39
2025-09-08,Google,DE,240.19
2025-09-08,Google,US,262.86
2025-09-08,Google,UK,253.46
2025-09-08,TikTok,UA,261.34
2025-09-08,TikTok,PL,287.57
2025-09-08,TikTok,DE,308.49
2025-09-08,TikTok,US,402.41
2025-09-08,TikTok,UK,369.05
2025-09-08,Email,UA,22.98
2025-09-08,Email,PL,22.18
2025-09-08,Email,DE,57.19
2025-09-08,Email,US,55.53
2025-09-08,Email,UK,50.28
2025-09-09,Meta,UA,180.11
2025-09-09,Meta,PL,205.0
2025-09-09,Meta,DE,276.59
2025-09-09,Meta,US,292.44
2025-09-09,Meta,UK,509.24
2025-09-09,Google,UA,112.1
2025-09-09,Google,PL,149.49
2025-09-09,Google,DE,203.24
2025-09-09,Google,US,378.28
2025-09-09,Google,UK,260.68
2025-09-09,TikTok,UA,156.9
2025-09-09,TikTok,PL,315.83
2025-09-09,TikTok,DE,351.31
2025-09-09,TikTok,US,462.74
2025-09-09,TikTok,UK,414.05
2025-09-09,Email,UA,38.78
2025-09-09,Email,PL,48.01
2025-09-09,Email,DE,35.0
2025-09-09,Email,US,72.33
2025-09-09,Email,UK,50.14
2025-09-10,Meta,UA,199.11
2025-09-10,Meta,PL,172.55
2025-09-10,Meta,DE,277.36
2025-09-10,Meta,US,336.92
2025-09-10,Meta,UK,392.33
2025-09-10,Google,UA,169.77
2025-09-10,Google,PL,123.91
2025-09-10,Google,DE,219.13
2025-09-10,Google,US,367.13
2025-09-10,Google,UK,251.41
2025-09-10,TikTok,UA,223.49
2025-09-10,TikTok,PL,268.44
2025-09-10,TikTok,DE,327.54
2025-09-10,TikTok,US,399.98
2025-09-10,TikTok,UK,292.41
2025-09-10,Email,UA,20.59
2025-09-10,Email,PL,36.81
2025-09-10,Email,DE,39.74
2025-09-10,Email,US,52.67
2025-09-10,Email,UK,43.36
2025-09-11,Meta,UA,172.27
2025-09-11,Meta,PL,282.52
2025-09-11,Meta,DE,269.25
2025-09-11,Meta,US,306.36
2025-09-11,Meta,UK,386.41
2025-09-11,Google,UA,134.93
2025-09-11,Google,PL,181.02
2025-09-11,Google,DE,293.83
2025-09-11,Google,US,298.89
2025-09-11,Google,UK,273.89
2025-09-11,TikTok,UA,158.52
2025-09-11,TikTok,PL,242.23
2025-09-11,TikTok,DE,343.72
2025-09-11,TikTok,US,317.44
2025-09-11,TikTok,UK,377.4
2025-09-11,Email,UA,25.66
2025-09-11,Email,PL,32.64
2025-09-11,Email,DE,47.73
2025-09-11,Email,US,57.35
2025-09-11,Email,UK,61.06
2025-09-12,Meta,UA,152.19
2025-09-12,Meta,PL,239.8
2025-09-12,Meta,DE,290.38
2025-09-12,Meta,US,321.72
2025-09-12,Meta,UK,401.49
2025-09-12,Google,UA,212.74
2025-09-12,Google,PL,179.45
2025-09-12,Google,DE,240.94
2025-09-12,Google,US,304.6
2025-09-12,Google,UK,228.66
2025-09-12,TikTok,UA,141.23
2025-09-12,TikTok,PL,221.94
2025-09-12,TikTok,DE,239.74
2025-09-12,TikTok,US,570.77
2025-09-12,TikTok,UK,356.54
2025-09-12,Email,UA,23.68
2025-09-12,Email,PL,38.02
2025-09-12,Email,DE,32.36
2025-09-12,Email,US,47.04
2025-09-12,Email,UK,47.38
2025-09-13,Meta,UA,219.02
2025-09-13,Meta,PL,256.11
2025-09-13,Meta,DE,299.07
2025-09-13,Meta,US,395.52
2025-09-13,Meta,UK,363.25
2025-09-13,Google,UA,145.18
2025-09-13,Google,PL,149.54
2025-09-13,Google,DE,221.83
2025-09-13,Google,US,247.28
2025-09-13,Google,UK,263.82
2025-09-13,TikTok,UA,179.76
2025-09-13,TikTok,PL,398.03
2025-09-13,TikTok,DE,305.8
2025-09-13,TikTok,US,326.19
2025-09-13,TikTok,UK,355.31
2025-09-13,Email,UA,27.67
2025-09-13,Email,PL,43.79
2025-09-13,Email,DE,35.61
2025-09-13,Email,US,40.62
2025-09-13,Email,UK,54.21
2025-09-14,Meta,UA,141.95
2025-09-14,Meta,PL,216.33
2025-09-14,Meta,DE,273.04
2025-09-14,Meta,US,385.14
2025-09-14,Meta,UK,382.64
2025-09-14,Google,UA,123.79
2025-09-14,Google,PL,171.35
2025-09-14,Google,DE,219.44
2025-09-14,Google,US,308.19
2025-09-14,Google,UK,264.62
2025-09-14,TikTok,UA,212.0
2025-09-14,TikTok,PL,293.34
2025-09-14,TikTok,DE,330.56
2025-09-14,TikTok,US,455.73
2025-09-14,TikTok,UK,273.79
2025-09-14,Email,UA,25.43
2025-09-14,Email,PL,35.32
2025-09-14,Email,DE,45.15
2025-09-14,Email,US,47.67
2025-09-14,Email,UK,41.56
2025-09-15,Meta,UA,164.13
2025-09-15,Meta,PL,257.72
2025-09-15,Meta,DE,344.5
2025-09-15,Meta,US,362.42
2025-09-15,Meta,UK,398.01
2025-09-15,Google,UA,143.15
2025-09-15,Google,PL,176.02
2025-09-15,Google,DE,211.79
2025-09-15,Google,US,343.15
2025-09-15,Google,UK,275.69
2025-09-15,TikTok,UA,295.23
2025-09-15,TikTok,PL,216.16
2025-09-15,TikTok,DE,338.11
2025-09-15,TikTok,US,381.84
2025-09-15,TikTok,UK,311.28
2025-09-15,Email,UA,25.15
2025-09-15,Email,PL,33.21
2025-09-15,Email,DE,66.96
2025-09-15,Email,US,52.24
2025-09-15,Email,UK,38.19
2025-09-16,Meta,UA,191.17
2025-09-16,Meta,PL,161.08
2025-09-16,Meta,DE,281.31
2025-09-16,Meta,US,391.13
2025-09-16,Meta,UK,389.97
2025-09-16,Google,UA,166.82
2025-09-16,Google,PL,164.4
2025-09-16,Google,DE,214.12
2025-09-16,Google,US,261.36
2025-09-16,Google,UK,212.22
2025-09-16,TikTok,UA,207.24
2025-09-16,TikTok,PL,200.37
2025-09-16,TikTok,DE,285.85
2025-09-16,TikTok,US,351.12
2025-09-16,TikTok,UK,401.86
2025-09-16,Email,UA,34.85
2025-09-16,Email,PL,25.63
2025-09-16,Email,DE,28.37
2025-09-16,Email,US,52.8
2025-09-16,Email,UK,46.93
2025-09-17,Meta,UA,189.31
2025-09-17,Meta,PL,215.94
2025-09-17,Meta,DE,275.86
2025-09-17,Meta,US,416.67
2025-09-17,Meta,UK,407.62
2025-09-17,Google,UA,98.47
2025-09-17,Google,PL,168.43
2025-09-17,Google,DE,228.63
2025-09-17,Google,US,254.31
2025-09-17,Google,UK,355.06
2025-09-17,TikTok,UA,174.82
2025-09-17,TikTok,PL,250.13
2025-09-17,TikTok,DE,340.42
2025-09-17,TikTok,US,377.6
2025-09-17,TikTok,UK,261.07
2025-09-17,Email,UA,23.33
2025-09-17,Email,PL,39.0
2025-09-17,Email,DE,37.27
2025-09-17,Email,US,46.37
2025-09-17,Email,UK,55.29
2025-09-18,Meta,UA,171.48
2025-09-18,Meta,PL,213.47
2025-09-18,Meta,DE,293.8
2025-09-18,Meta,US,448.04
2025-09-18,Meta,UK,518.92
2025-09-18,Google,UA,162.48
2025-09-18,Google,PL,221.79
2025-09-18,Google,DE,200.85
2025-09-18,Google,US,249.42
2025-09-18,Google,UK,262.93
2025-09-18,TikTok,UA,199.82
2025-09-18,TikTok,PL,207.53
2025-09-18,TikTok,DE,298.43
2025-09-18,TikTok,US,451.3
2025-09-18,TikTok,UK,388.4
2025-09-18,Email,UA,27.59
2025-09-18,Email,PL,34.14
2025-09-18,Email,DE,36.15
2025-09-18,Email,US,49.23
2025-09-18,Email,UK,37.72
2025-09-19,Meta,UA,250.95
2025-09-19,Meta,PL,234.57
2025-09-19,Meta,DE,274.66
2025-09-19,Meta,US,329.96
2025-09-19,Meta,UK,573.33
2025-09-19,Google,UA,115.4
2025-09-19,Google,PL,166.63
2025-09-19,Google,DE,237.1
2025-09-19,Google,US,334.23
2025-09-19,Google,UK,308.93
2025-09-19,TikTok,UA,271.37
2025-09-19,TikTok,PL,276.04
2025-09-19,TikTok,DE,254.68
2025-09-19,TikTok,US,401.02
2025-09-19,TikTok,UK,384.74
2025-09-19,Email,UA,36.57
2025-09-19,Email,PL,25.19
2025-09-19,Email,DE,49.17
2025-09-19,Email,US,55.78
2025-09-19,Email,UK,54.42
2025-09-20,Meta,UA,178.69
2025-09-20,Meta,PL,201.08
2025-09-20,Meta,DE,327.39
2025-09-20,Meta,US,438.76
2025-09-20,Meta,UK,402.63
2025-09-20,Google,UA,139.67
2025-09-20,Google,PL,161.58
2025-09-20,Google,DE,166.18
2025-09-20,Google,US,347.68
2025-09-20,Google,UK,280.61
2025-09-20,TikTok,UA,164.72
2025-09-20,TikTok,PL,228.72
2025-09-20,TikTok,DE,283.18
2025-09-20,TikTok,US,321.6
2025-09-20,TikTok,UK,314.18
2025-09-20,Email,UA,20.55
2025-09-20,Email,PL,30.08
2025-09-20,Email,DE,34.67
2025-09-20,Email,US,40.29
2025-09-20,Email,UK,67.35
2025-09-21,Meta,UA,228.03
2025-09-21,Meta,PL,203.38
2025-09-21,Meta,DE,300.37
2025-09-21,Meta,US,420.44
2025-09-21,Meta,UK,418.82
2025-09-21,Google,UA,120.82
2025-09-21,Google,PL,219.1
2025-09-21,Google,DE,199.34
2025-09-21,Google,US,235.88
2025-09-21,Google,UK,296.2
2025-09-21,TikTok,UA,247.26
2025-09-21,TikTok,PL,401.52
2025-09-21,TikTok,DE,248.18
2025-09-21,TikTok,US,476.31
2025-09-21,TikTok,UK,338.12
2025-09-21,Email,UA,29.02
2025-09-21,Email,PL,24.87
2025-09-21,Email,DE,31.55
2025-09-21,Email,US,46.96
2025-09-21,Email,UK,47.47
2025-09-22,Meta,UA,162.16
2025-09-22,Meta,PL,263.47
2025-09-22,Meta,DE,344.07
2025-09-22,Meta,US,434.45
2025-09-22,Meta,UK,452.34
2025-09-22,Google,UA,150.88
2025-09-22,Google,PL,144.59
2025-09-22,Google,DE,281.19
2025-09-22,Google,US,269.04
2025-09-22,Google,UK,306.3
2025-09-22,TikTok,UA,260.18
2025-09-22,TikTok,PL,273.59
2025-09-22,TikTok,DE,235.28
2025-09-22,TikTok,US,356.02
2025-09-22,TikTok,UK,461.85
2025-09-22,Email,UA,24.44
2025-09-22,Email,PL,32.87
2025-09-22,Email,DE,45.4
2025-09-22,Email,US,61.21
2025-09-22,Email,UK,49.21
2025-09-23,Meta,UA,175.29
2025-09-23,Meta,PL,221.19
2025-09-23,Meta,DE,333.76
2025-09-23,Meta,US,430.86
2025-09-23,Meta,UK,322.7
2025-09-23,Google,UA,170.11
2025-09-23,Google,PL,175.87
2025-09-23,Google,DE,188.73
2025-09-23,Google,US,261.69
2025-09-23,Google,UK,218.0
2025-09-23,TikTok,UA,186.62
2025-09-23,TikTok,PL,314.66
2025-09-23,TikTok,DE,266.45
2025-09-23,TikTok,US,434.49
2025-09-23,TikTok,UK,323.42
2025-09-23,Email,UA,24.05
2025-09-23,Email,PL,24.69
2025-09-23,Email,DE,38.06
2025-09-23,Email,US,52.15
2025-09-23,Email,UK,51.58
2025-09-24,Meta,UA,189.46
2025-09-24,Meta,PL,188.6
2025-09-24,Meta,DE,347.63
2025-09-24,Meta,US,405.05
2025-09-24,Meta,UK,350.29
2025-09-24,Google,UA,139.77
2025-09-24,Google,PL,163.98
2025-09-24,Google,DE,228.8
2025-09-24,Google,US,326.81
2025-09-24,Google,UK,189.85
2025-09-24,TikTok,UA,177.89
2025-09-24,TikTok,PL,240.7
2025-09-24,TikTok,DE,322.53
2025-09-24,TikTok,US,520.64
2025-09-24,TikTok,UK,316.79
2025-09-24,Email,UA,23.04
2025-09-24,Email,PL,29.54
2025-09-24,Email,DE,34.28
2025-09-24,Email,US,50.73
2025-09-24,Email,UK,53.77
2025-09-25,Meta,UA,150.55
2025-09-25,Meta,PL,252.73
2025-09-25,Meta,DE,210.53
2025-09-25,Meta,US,352.52
2025-09-25,Meta,UK,318.54
2025-09-25,Google,UA,189.26
2025-09-25,Google,PL,171.31
2025-09-25,Google,DE,148.03
2025-09-25,Google,US,209.34
2025-09-25,Google,UK,261.6
2025-09-25,TikTok,UA,218.9
2025-09-25,TikTok,PL,269.62
2025-09-25,TikTok,DE,317.43
2025-09-25,TikTok,US,517.73
2025-09-25,TikTok,UK,330.31
2025-09-25,Email,UA,29.6
2025-09-25,Email,PL,24.15
2025-09-25,Email,DE,33.65
2025-09-25,Email,US,39.01
2025-09-25,Email,UK,44.54
2025-09-26,Meta,UA,180.49
2025-09-26,Meta,PL,238.86
2025-09-26,Meta,DE,289.2
2025-09-26,Meta,US,330.03
2025-09-26,Meta,UK,326.62
2025-09-26,Google,UA,106.92
2025-09-26,Google,PL,230.06
2025-09-26,Google,DE,208.3
2025-09-26,Google,US,274.73
2025-09-26,Google,UK,346.09
2025-09-26,TikTok,UA,156.73
2025-09-26,TikTok,PL,205.78
2025-09-26,TikTok,DE,252.85
2025-09-26,TikTok,US,414.9
2025-09-26,TikTok,UK,393.41
2025-09-26,Email,UA,28.79
2025-09-26,Email,PL,51.48
2025-09-26,Email,DE,26.41
2025-09-26,Email,US,60.25
2025-09-26,Email,UK,42.33
